File Name: Elect3.log
Channel 2: 'RF_L', 195910 values, raw ADC, no filters.
Channel 3: 'TA_R', 195910 values, raw ADC, no filters.

15,-12
-16,-4
1,-8
-11,-37
7,-31
-14,2
-22,17
-6,-2
-27,1
-21,-6
22,-1
-25,26
-20,-9
-13,-22
-6,-16
14,7
-5,2
-10,-10
-3,11
-30,-21
-42,-2
7,-4
-2,-19
-11,-21
-17,8
-15,16
-5,2
-7,-6
10,-43
-9,-22
-22,-32
-19,-7
-34,-34
-13,-38
-15,11
-19,-9
0,0
-8,19
-4,4
14,-2
0,-26
1,-20
20,-5
3,5
-23,-26
-19,3
4,17
1,7
2,-5
25,-5
-15,16
-11,1
-5,-25
-26,-2
2,-5
14,10
-27,12
1,-23
-1,21
4,-16
-9,-18
-8,-15
-28,-5
-5,-5
18,2
31,6
-3,-19
-3,0
-23,-27
-8,-9
13,-12
-19,-18
-18,-2
-11,5
12,1
24,-16
9,6
-25,-6
7,-28
15,-16
-22,-16
-23,6
13,31
16,31
2,18
2,44
-11,11
-27,1
-20,0
-6,13
-5,26
-7,8
13,2
25,9
-12,-13
33,-6
27,2
-31,-20
-6,16
-7,-4
-3,5
-2,3
-18,-13
-9,-7
6,-21
-3,-3
-26,-14
17,-15
-15,-22
-31,-16
-11,-8
-19,-3
4,-5
28,-32
-6,-24
5,-12
-5,-10
-24,-16
1,-23
6,-14
-5,-25
3,-18
-11,-20
-13,0
11,-2
-14,-2
-21,-25
-5,-19
1,-9
11,-26
-15,-17
-6,-20
7,-40
-11,-1
14,4
-2,-16
-8,22
-5,24
27,7
-11,-1
-141,20
248,84
806,149
27,86
-19,4
137,-15
-358,-83
-54,-98
-303,-76
-121,-61
-134,-55
-186,-62
-46,-41
-142,-24
4,-21
-105,-32
18,-20
-38,-8
-33,-1
19,-5
-27,8
-3,1
-4,-16
19,1
8,-18
24,-2
24,14
78,16
27,26
19,17
37,34
17,9
6,17
-16,3
29,-2
-6,20
38,18
26,18
24,7
9,10
-2,-3
20,-17
17,-2
0,-10
-12,7
12,1
7,1
17,-7
0,11
-30,2
-13,-12
-132,14
216,82
786,131
56,71
-57,28
182,-2
-325,-109
-49,-108
-296,-94
-146,-73
-142,-20
-191,-27
-41,-16
-141,-30
15,3
-107,2
1,-29
-60,-24
-25,-10
1,-18
-22,10
33,13
-38,14
32,12
-19,-6
9,18
38,10
28,-8
8,2
6,11
35,1
-2,-13
32,4
7,1
-4,18
18,15
8,18
16,10
15,-16
40,-46
-1,-13
4,3
0,-12
30,-4
30,-9
16,-5
12,5
-13,2
16,-20
15,-13
-8,14
11,-18
6,6
-23,11
7,11
-8,32
-13,16
22,-8
-7,10
-17,14
-11,-3
3,-16
-20,-38
-23,-33
6,-24
-20,2
-1,23
-3,10
3,16
-12,9
-14,-17
-16,-23
-14,-2
-15,-3
21,2
10,9
-15,-10
16,-29
19,-44
8,-26
6,0
-9,9
-7,-45
11,5
7,-6
-17,-27
-41,-9
-38,15
-39,8
-30,-10
-37,0
-14,-2
-8,-31
-45,-4
-37,-6
-6,31
-6,17
-30,16
3,27
11,-14
-14,3
-20,-32
-24,1
-32,-12
-2,19
-9,-4
15,2
17,7
-18,-2
-21,40
14,13
-29,5
-2,-9
-4,-14
-4,8
19,-6
18,-13
-8,2
9,-17
10,-49
16,-45
-13,-45
-14,-7
-9,5
-20,-3
10,0
0,-11
-3,-10
22,-13
-5,12
13,6
29,9
-57,21
-47,-1
-21,11
-24,-25
0,-32
6,-16
-5,-9
-12,-12
18,-26
-3,-18
17,9
5,-7
-19,19
-7,14
-29,11
-9,-31
18,7
-2,14
-13,3
-5,-18
33,-29
33,1
21,-32
5,-12
20,-34
7,-24
-14,-7
-16,-20
3,-22
1,8
21,24
7,-3
17,-5
8,8
17,16
24,-2
-5,-20
-3,9
8,-3
13,-9
20,6
-2,5
-7,-17
-28,-7
-5,-28
-12,-14
-5,6
-7,-9
-49,-22
12,-3
12,13
23,-17
12,23
-13,6
3,-6
11,-10
8,-20
16,10
-11,-7
-7,-21
11,2
5,0
-1,18
-1,-17
-24,1
25,11
-17,6
-23,10
-7,4
4,13
-4,1
6,-6
5,-25
13,-8
30,-26
-4,-16
-5,-3
3,-29
-18,-3
-8,6
-6,1
-35,8
-7,-6
1,-21
-38,-33
-14,-14
-18,-17
2,-8
-11,0
19,-6
-3,13
-13,-17
-7,-7
-2,0
-15,-9
-21,-15
-18,-22
12,-14
13,-19
-9,23
-9,4
-20,9
-29,-4
-21,-35
-8,0
-16,-17
-4,-3
11,-6
2,-2
2,18
3,-21
-8,8
-24,-7
8,-24
-20,-17
-37,-21
13,-11
13,2
27,-4
26,-20
8,-8
20,-6
-10,-21
-26,-21
-21,4
-11,-24
-27,-19
-16,0
-6,5
-33,3
-7,-10
3,8
-20,-1
7,1
25,21
24,-16
25,-5
22,-2
26,4
5,13
-23,5
-6,9
-24,-17
-5,-3
-17,-23
-11,-9
14,-3
-29,-4
-5,26
-1,-10
28,10
-9,17
-19,-9
-10,-22
5,-5
11,29
-11,5
-18,-5
-4,-18
9,-9
9,-2
7,-9
-17,-8
1,9
1,11
-16,5
10,-7
2,4
-16,-22
-18,-24
5,8
14,-19
-22,-38
-24,-35
29,6
3,-37
27,-9
30,-8
-13,-1
11,21
3,0
-5,0
0,32
-24,9
14,43
14,41
29,16
11,-17
6,-15
20,-27
-6,0
-17,-29
-11,-42
-23,-32
-12,-31
-12,11
-15,-13
3,-1
-17,-15
6,-8
3,12
-1,-24
-11,-13
-40,-20
-6,9
-15,4
-24,-29
-3,-16
9,-9
-5,-32
-23,-2
-12,-4
11,1
10,5
-2,2
-11,21
-22,-3
5,13
-1,-12
-17,-26
-11,-8
-1,-16
-10,-21
11,7
17,-1
6,10
-9,19
9,-24
-5,-13
-2,-29
-11,-16
-30,-3
8,-15
-1,-2
-3,-18
-14,1
-1,7
-2,-6
-4,-20
1,9
0,-1
-21,18
-21,16
31,10
43,21
16,30
41,34
-9,-9
-23,-21
-15,6
-12,-6
-18,-18
-17,-18
8,10
4,1
7,-22
19,-48
1,-22
6,7
-5,-1
-25,4
6,-12
11,-24
-23,-25
-20,-29
1,-14
4,-6
-13,6
-18,-27
16,-25
-14,-12
-25,19
1,-21
-26,-5
-35,11
-16,-9
4,-21
12,-14
12,-27
-2,19
-12,7
24,-11
16,6
30,0
-7,16
-14,12
2,-14
2,-3
7,-38
-20,-31
0,-23
-24,4
-21,-2
19,-4
7,10
1,18
0,17
-2,-28
-8,-8
-9,-31
-25,-47
-20,11
25,5
14,12
-24,26
2,1
24,17
5,-18
0,-14
-3,-9
-11,-10
-19,-12
-28,-29
-19,-14
-7,-13
22,-3
28,14
3,36
-17,25
-5,-5
2,17
-5,-19
-18,-10
-5,-4
5,10
14,-2
-2,6
-8,9
-9,-15
-8,-12
-19,-25
-14,-29
5,-9
-23,-29
-3,-8
1,-16
-26,-17
15,28
16,26
-9,-22
-5,-36
12,16
19,-26
11,-17
-13,19
-11,-13
-16,-21
-24,-3
-40,1
10,-19
-1,-18
-15,14
-15,-11
-4,-33
3,19
-12,29
10,6
-12,-3
24,1
-2,11
-5,12
6,-6
-11,-1
3,26
-11,6
6,10
-3,20
-26,24
19,-2
9,-29
3,-6
-16,-25
-11,-11
-7,6
17,-14
46,-14
7,2
-13,-4
-13,-26
-15,21
-28,-10
-22,2
-27,-22
-20,-10
-40,-18
-6,-7
-2,15
-34,18
-17,19
-31,-18
1,-19
-5,-16
-23,2
-14,-16
-5,-26
-15,17
-13,6
3,24
11,-24
14,-19
15,-9
6,-17
-18,1
6,-24
11,1
9,-8
6,0
8,-7
-8,-3
0,2
-5,-18
-11,3
-9,5
-22,-13
-32,-34
1,8
-3,23
-40,0
-27,-1
7,45
-6,2
-7,-22
-23,17
0,-12
9,-10
-6,-11
-6,14
-15,-15
24,-26
15,-2
14,6
35,-9
12,-25
18,-13
-4,-19
-4,-7
16,14
13,3
21,18
10,23
-15,5
-39,3
-12,-13
-14,-26
-23,-7
-27,-1
8,7
-6,10
3,-28
-2,-17
-15,1
-20,1
-21,-22
0,-10
-9,-1
-12,4
-17,0
5,-1
-3,-2
-34,-7
3,2
11,-27
0,5
-1,-5
-3,-16
6,19
14,11
-19,18
-37,6
-7,-22
-16,-26
-19,-9
-27,-33
-22,-14
1,-14
16,-20
32,8
21,-5
-13,2
-8,-10
-4,7
15,-10
-3,9
-8,-17
3,-19
-21,-4
14,9
8,13
10,13
22,16
0,-9
-8,11
2,6
-23,-10
0,-10
-12,-3
-6,18
1,0
8,27
-7,14
-4,3
9,3
-5,-12
-11,-12
2,-22
13,-41
14,-23
-6,-18
-27,-9
11,2
26,14
15,-5
9,-13
18,13
-4,-20
37,-23
-11,6
-35,-34
-20,-14
-17,10
4,-8
12,16
24,23
-14,4
-1,9
-2,-18
-34,-15
-14,12
-6,-1
-14,-42
-22,-31
-27,15
-24,-5
-30,-13
-1,-45
-1,-13
-26,1
-12,-15
2,5
-6,-26
-13,-9
-7,-22
15,-2
-5,16
1,1
2,-4
-1,-13
19,6
-6,8
-6,-12
-15,9
-25,11
4,-34
26,-9
9,9
-4,-24
14,-6
7,-20
8,-4
13,6
-20,7
-12,5
2,7
21,15
-11,-3
6,-2
-11,-20
-53,-14
-21,-15
10,0
4,16
4,-15
-2,23
-3,-5
15,-6
16,-29
-1,-15
-20,-9
-14,-4
-8,-6
-15,-40
-18,21
-13,-3
6,-9
-8,6
20,-16
2,-10
0,-9
25,-1
17,3
-9,-1
-23,30
3,-14
1,2
9,-3
25,-12
25,23
11,-3
16,-21
33,-20
4,-9
9,-21
-2,7
-20,-12
-37,-30
-41,8
-9,-4
-11,-4
-6,-1
-2,3
39,-26
-14,-37
-21,-3
10,-12
-21,11
5,-4
-32,15
-17,-2
-15,16
-14,2
4,-45
-18,1
-19,-22
-17,-17
0,14
-25,-9
-29,2
-7,26
-3,-14
9,0
-16,23
-24,18
1,-24
4,-8
9,-13
-5,-12
-16,31
-8,4
32,-22
30,-21
15,-44
-3,-21
22,-19
20,-8
39,22
34,17
17,-4
-13,-7
-7,0
-17,-20
-18,-34
16,-13
-7,-24
16,-13
12,-17
-6,5
-39,24
-39,-15
-13,-18
28,-10
33,5
2,9
-1,-13
13,18
4,23
-15,5
2,9
30,-22
-2,-21
-12,-16
-26,-18
-6,-16
-7,-17
-3,8
12,11
-2,3
10,-13
-11,13
-32,-10
-15,-19
-25,-26
5,-20
-9,-10
-18,-16
-11,-1
-23,2
-1,3
-2,-9
-35,-25
-24,-2
-13,-22
-45,8
-8,0
24,-1
8,-4
3,-32
-23,-29
-12,-2
-13,6
-10,5
-19,0
10,3
5,25
-11,21
-6,1
-13,-7
0,23
-33,-2
-11,-1
15,5
-15,-9
7,0
29,10
2,5
17,-16
0,20
6,9
6,-7
-2,-10
2,-30
22,-15
24,31
0,18
16,-6
16,-12
-20,6
0,-3
8,-20
-3,-20
12,-17
-4,-11
-3,5
13,-25
12,-18
-5,-6
6,-45
-8,-30
-12,-20
-17,-10
4,2
26,-14
10,-23
-28,-23
-21,-20
9,1
-4,-9
-27,-15
-13,12
-2,4
10,-12
-8,-13
-42,0
-15,7
-4,-20
-16,-30
3,-24
18,-13
-5,-10
1,7
7,-13
-29,0
-32,-1
-8,3
-13,10
21,-18
27,10
-4,-24
22,-15
-22,-10
6,-15
-4,7
-38,-6
4,-3
-30,17
24,18
12,2
3,-2
6,5
-37,13
-24,25
-12,-4
7,9
-5,2
41,11
22,-6
22,-25
45,-7
-1,-7
-30,-3
-23,-19
-8,-36
-9,-26
-9,12
-9,16
25,19
-4,-18
-22,-21
31,11
-10,-18
-25,-3
-11,-12
-16,-30
-20,2
-33,-11
-8,5
-20,24
-15,-23
28,-49
-17,-13
-23,-35
-51,-23
-17,-23
13,-12
-15,3
4,-6
-3,24
10,24
11,0
-4,0
0,2
15,-7
12,7
12,-13
17,-9
5,14
2,18
26,6
-13,-5
-41,7
-38,-9
-19,-17
-11,-7
-23,-10
13,9
3,23
-41,-9
-34,-3
6,2
-8,2
1,25
-25,7
-14,5
-4,-6
1,11
23,-26
38,-22
-8,-12
-20,-25
-7,-25
-22,-4
13,-14
16,-11
8,-20
24,-2
40,-3
65,-17
30,25
-9,26
-20,-10
-30,-14
-3,-21
-8,-16
-12,-18
-11,5
-18,19
6,3
16,-8
-10,10
1,-17
14,-28
-19,-6
-11,-19
-29,5
-35,28
7,0
9,-12
-13,2
-9,9
-29,-16
10,-21
-8,9
-24,-25
4,-2
-15,34
13,12
-21,13
-9,34
4,9
-12,1
1,10
1,-25
-9,-28
6,-34
-11,1
4,0
32,2
18,12
22,-18
-20,-28
-18,-8
-9,-15
4,-2
12,-24
22,-18
10,-21
-5,-2
-11,1
-6,-13
-9,1
13,-2
9,18
-18,11
6,-1
-15,-13
-14,-26
-38,-3
-40,-13
10,-10
13,0
-5,18
-6,10
14,-5
-9,-7
-1,-8
-18,-16
-19,-29
11,12
-5,-1
-2,-12
-6,-14
-13,-9
-1,-12
-8,-7
-20,-21
11,-12
-6,7
-23,11
-3,6
-19,-27
19,-1
44,3
15,10
-12,14
-9,12
7,6
-4,-7
8,0
-19,8
-27,-29
18,-23
-3,-18
-11,-3
6,-12
27,4
-7,2
-15,-1
-18,-7
-9,-16
5,-9
-5,0
-13,27
-21,8
-14,5
0,10
-29,-14
-12,-12
-31,-10
-21,-10
-30,5
-28,-2
18,-22
-3,-30
2,-22
1,-26
-5,-21
-20,3
-13,-1
-1,29
-9,1
-26,13
-15,13
11,4
-3,8
26,7
-4,7
-12,-29
-35,11
-36,-18
-12,-31
-3,-20
29,-22
30,-3
-2,15
-6,3
-7,-41
19,5
-3,-6
-12,-25
-20,-3
-26,-16
6,1
-17,7
-5,8
24,-1
29,-2
40,-27
-3,-6
0,-21
-11,-17
-4,-6
-16,7
8,-18
26,-8
10,5
10,5
22,-12
10,-15
-12,-3
-16,-7
-23,-11
7,-5
-11,-20
2,-8
30,14
-3,29
-16,16
4,8
7,-12
-20,-23
2,19
-1,3
-34,-18
18,-7
2,-14
-35,-10
20,-6
11,2
37,-4
38,-5
16,-22
-11,-8
10,-31
-8,-34
-8,-9
30,9
10,-15
22,-25
14,-7
-7,-27
-12,-8
8,-15
-17,-8
14,-17
18,-29
22,4
21,-8
-3,-18
-48,-10
-38,-30
-48,-5
-13,19
5,2
-6,-32
-8,15
-9,18
32,1
-20,13
-13,-12
27,-19
10,-13
18,-16
-2,-4
-6,-9
-1,19
-6,-5
19,-4
-21,-1
2,-17
9,-9
-5,-20
-15,-28
-7,-2
-4,6
-11,-1
-27,3
-24,-5
7,5
-1,-2
9,-13
1,10
-9,8
-4,3
-24,7
26,4
-21,31
-20,8
-3,-33
-28,-21
-6,1
-45,-2
-1,-5
-37,1
-12,-21
0,-9
-18,-13
-17,-27
-8,-3
-16,-28
-8,-2
19,5
14,5
17,13
29,3
-4,27
-53,3
-8,21
-22,6
-23,2
11,13
-5,6
5,-1
4,-14
-15,19
0,-17
0,6
-2,-6
-47,-28
-7,13
32,-21
1,1
19,-17
1,3
-37,-17
-1,-33
-23,3
0,-24
-13,-13
-24,-43
28,15
2,27
-9,-9
8,12
25,2
9,-16
-4,-3
11,-10
17,-4
2,-8
8,-36
-5,-9
1,6
2,-36
4,-25
9,-4
17,-7
15,-18
1,-2
11,-1
-9,-20
4,-13
2,-6
-29,0
25,3
7,3
-4,7
-14,-1
-17,23
-24,-4
-15,-47
-21,-15
-17,-9
20,9
12,-1
8,10
-19,10
18,-2
19,-15
12,4
35,12
31,-17
8,-5
3,-27
-19,-31
10,5
1,-26
-32,-44
-46,-3
1,-11
1,21
26,2
35,-13
-17,-8
-23,-12
-29,-18
-33,4
8,-5
-25,-32
-25,-9
-15,21
-9,-6
-8,6
5,9
6,-10
-16,12
-11,-5
-16,-1
-13,27
12,15
2,0
19,5
14,11
11,2
-2,15
5,-2
-4,3
-22,-7
16,-15
-1,17
-13,-2
16,-12
8,10
-1,13
-4,11
-1,21
-35,2
-20,-41
-13,-2
-4,-25
3,-23
-12,-16
-7,-26
15,2
14,-13
2,2
5,-25
8,-16
-11,-13
-5,-41
-19,-21
-26,-24
-25,8
-31,12
0,13
7,9
14,12
16,5
-27,-29
-36,-16
-16,18
13,-21
-18,-12
-23,-7
-25,-17
-9,-1
-4,-10
-34,3
6,-8
-19,10
-42,29
-42,15
-18,38
16,5
-10,-2
-4,-5
-11,17
9,-17
8,-14
-10,24
4,12
-16,32
-11,13
4,3
-1,-4
7,-18
-16,-11
3,-20
1,-35
16,-11
25,-6
13,-13
24,2
25,0
-11,11
-24,-13
4,-21
1,12
13,-18
-25,-15
-39,-30
-23,-33
-6,2
20,-25
-16,-23
9,-23
0,-14
12,-14
5,-28
-27,3
-19,-12
0,-14
8,6
19,5
14,-15
1,-46
1,-9
0,-16
12,-30
24,1
-3,-14
-15,-26
24,-26
-2,-9
-13,4
-4,6
-8,-4
-5,44
-8,-1
8,-7
17,28
-9,13
-34,24
-39,25
-17,-20
-13,-22
8,-9
6,2
-4,2
3,-17
-8,25
-13,6
-30,-9
-7,10
-3,-24
25,-22
8,-13
25,-18
-4,-9
-11,-6
-6,2
-14,-12
0,7
-23,-3
-12,-4
-20,8
-33,8
-21,-19
11,-21
14,-2
5,-18
18,-18
1,-32
-9,12
10,-13
24,-45
5,-7
26,1
19,-4
-17,2
-6,5
-35,-12
-16,-33
-2,6
-24,6
-10,-1
19,-29
10,-15
-28,-16
0,-1
8,13
2,9
17,-8
11,-1
33,11
-3,-16
-5,-18
-11,14
-17,-1
-18,-12
2,-5
-6,3
-7,-10
1,-12
9,16
-9,16
3,8
-17,-1
-7,-18
5,-17
-30,-12
-38,-9
5,-3
0,-28
-13,-36
-24,-15
16,8
1,3
-2,10
-22,-5
3,-32
21,3
-5,21
-3,-5
-21,20
-9,9
-29,9
-15,25
13,14
-13,4
3,13
9,-20
-4,-12
-17,4
-4,7
-35,3
-5,5
32,19
-20,3
-9,12
-12,-15
-7,-42
3,-26
24,-19
38,12
15,-11
19,6
-1,5
-11,-22
9,-46
-20,-8
-29,-3
-1,-29
-17,-21
-13,-24
7,12
-32,-11
10,2
53,9
39,-12
-3,-8
-6,-33
3,-16
-38,-12
-32,-9
-18,0
-8,21
-32,-5
-5,-16
15,0
35,15
6,28
-8,-30
17,-5
12,2
9,7
7,-10
30,-20
15,1
9,13
-36,19
-28,-30
-19,19
-5,24
-17,8
-37,5
-14,20
-27,20
-2,6
-13,-2
-11,-28
11,9
-8,-22
30,-27
6,6
4,-15
-20,-16
-16,-8
20,5
0,-13
0,-29
-35,-16
1,14
24,-4
-2,0
9,9
-5,-13
4,2
6,6
-15,-18
-27,-16
-7,-24
-1,-14
-22,-1
-3,-31
13,-17
3,14
-43,7
7,-3
5,-32
-13,-33
-23,12
-44,-18
-19,-18
-11,-37
-33,-18
-4,14
29,13
33,-2
-11,6
-6,-19
11,-33
36,-42
10,1
-34,3
-22,6
-20,16
-28,-3
4,-2
26,9
12,29
-18,6
19,-1
4,20
-34,31
18,-10
-7,-33
-15,-20
10,-6
-12,-14
4,-3
-17,11
-27,-23
-17,-10
-15,18
14,-5
-28,-22
-7,-12
8,10
-11,18
8,31
-1,-9
27,-26
-3,-21
-2,2
-11,-10
-2,-1
-9,-9
3,-14
34,15
17,22
3,-7
-20,-21
-20,-32
4,-2
-3,-10
2,-30
7,-24
-5,-6
6,11
2,17
20,14
6,-2
-12,-16
-17,-6
-24,-26
-38,-4
-40,5
-5,-8
0,1
-14,-23
7,-36
11,-30
15,-21
-9,-6
22,-3
-6,15
-1,24
21,9
-17,-3
-33,18
-38,-7
-17,-18
-22,-3
-5,20
-19,20
-6,9
27,26
9,7
22,11
30,7
5,1
-3,-21
0,-26
4,-6
30,-35
-5,-19
10,25
13,17
-1,14
-1,21
-10,15
-5,-13
8,-16
-20,2
10,34
19,-5
6,-28
3,-5
-4,-25
5,-26
-6,-4
-11,-12
-16,-24
-20,-20
-11,-51
-4,-18
-17,-16
-2,15
11,15
-13,-5
-11,17
-24,-38
-15,-12
-35,-15
-30,4
-33,-6
0,-25
-6,-9
-2,-18
5,18
21,-3
-3,-14
4,2
1,-7
3,3
8,1
-15,-9
-5,-1
20,-7
2,-1
29,31
22,-3
-15,-14
-12,7
31,32
-35,3
-32,-13
6,-1
-51,-18
11,21
-7,14
-7,-3
7,5
2,-12
9,4
21,-17
17,8
-18,3
17,-9
11,-12
-8,-15
-19,-18
-24,3
0,-13
-29,-22
-22,-1
-16,-2
-25,-17
21,-40
-21,-6
-29,0
-2,0
-6,0
14,-30
33,-1
7,-21
-2,-9
-1,12
-19,-10
6,-15
17,-22
15,6
-13,36
-1,30
-9,-3
-17,5
22,-14
1,-38
20,-36
27,-17
4,-32
-11,-27
3,3
19,-10
-8,18
14,2
11,-3
-31,1
-8,-9
-7,4
13,-20
15,0
9,-3
7,-25
-11,17
-39,15
-53,-7
-23,-12
-30,-2
-39,9
-21,-26
-13,-9
-23,-17
-12,-2
-6,4
-33,4
-28,-14
-16,-17
3,5
6,-14
-17,-4
-9,21
9,4
16,11
5,1
3,-21
12,11
-5,-5
-20,-7
-12,-4
12,-17
27,17
36,-3
-8,-9
-19,-13
24,14
15,12
-15,-28
-7,-6
3,-8
-11,-18
-14,-5
5,2
-8,4
-1,15
-6,18
-5,11
13,-12
-3,-10
2,23
0,-3
-14,-28
-21,1
2,-25
-9,-26
-19,-12
14,-38
17,-7
15,-3
-25,6
-6,-4
-19,32
-53,21
-14,2
-40,2
-12,-18
2,-16
-17,-15
-4,-7
-16,-23
-21,-50
-18,-4
-1,-10
-16,-16
3,2
22,-6
7,12
8,1
-8,-18
-21,-13
-24,-2
-38,4
-38,-5
-8,11
0,18
-15,18
11,-6
3,-21
4,-12
-5,6
-39,-31
-20,-8
-8,-22
0,9
-4,39
19,-2
14,20
9,2
-6,-22
-11,-6
-14,-7
-16,9
20,5
-32,-1
3,1
-16,7
-37,-28
-14,-17
-25,-47
9,-13
-9,-29
-22,-23
0,-6
42,17
25,-15
6,-33
11,-21
5,2
18,27
20,-17
31,-20
-1,-7
-5,23
0,16
26,9
26,32
-54,-9
-27,-23
-16,-14
1,10
-7,24
-13,8
11,-10
-1,-17
-6,23
-32,4
-14,0
11,-3
-20,-32
-12,-47
-4,-16
-3,1
-3,-6
-8,12
-23,15
-13,15
10,-41
-22,-23
-15,-22
-17,-10
-40,-1
-3,5
-11,11
-6,-26
17,-29
14,2
33,33
16,17
-15,-4
-18,2
13,-17
-5,13
-6,-19
7,-22
-27,-8
-17,-12
6,7
-5,5
-13,19
2,6
25,8
0,18
-3,5
1,-21
-33,-22
-28,3
3,12
32,17
-4,8
6,-14
14,-21
13,-29
10,-33
3,-28
-9,-30
-25,-30
11,-14
10,-38
-3,-18
-22,19
11,8
-11,23
-11,10
17,-5
-17,-27
-12,2
-23,-5
0,-10
3,-1
11,-3
26,2
-25,-33
-12,-18
-9,-9
8,-1
11,28
-16,-15
-18,1
-1,10
0,-6
11,-13
2,19
-23,21
-27,4
-35,24
-1,5
-5,18
-18,13
-3,-21
-6,-12
-1,-5
-27,-8
-4,16
3,-1
-8,-20
-27,-6
3,3
10,11
13,18
8,21
2,18
16,-14
-4,-3
10,-1
-6,-16
-16,-23
0,-24
-9,6
-10,-12
5,-17
-4,-12
1,-22
-11,-8
-15,-14
6,-6
-11,-21
-4,-38
25,-4
18,20
22,4
10,-9
1,-23
-13,-23
-19,-5
-8,-13
1,-25
-40,-22
-13,8
22,1
2,9
20,23
46,5
-2,11
-4,19
-28,-7
-23,-29
-5,-2
-9,-17
1,-28
-11,-9
-17,-2
-4,-24
-9,-26
3,-29
-2,-38
22,17
24,7
-18,-10
18,38
10,25
5,8
11,-17
-9,-31
-8,10
7,-22
6,-7
6,17
63,9
32,-7
-19,-3
15,13
12,-1
5,-21
1,9
-13,-7
-17,20
-17,-24
-29,13
-9,23
7,-7
11,-6
-11,-9
-34,-1
1,-4
-1,7
-15,14
-29,21
-25,-21
-8,-16
-49,6
-27,-20
24,-15
-5,5
-9,23
25,14
24,-20
-20,-4
-21,-33
-27,11
-3,13
-11,-13
-17,-3
-21,-9
-19,-3
-9,-17
-24,0
0,-12
-42,10
-16,13
-2,-12
-6,-34
-21,-14
-39,-17
-21,-26
14,-13
11,-21
18,-26
23,-22
15,-15
0,26
-23,2
-15,-6
19,2
14,-3
-3,-15
10,-5
-3,30
5,-2
-21,-5
-27,-2
-12,-13
-17,22
-31,-4
-27,-22
7,-2
-1,-18
11,-5
-3,29
-16,28
3,17
0,8
3,6
-25,4
-3,12
-6,-7
5,-12
10,6
-25,18
30,-8
4,4
-32,-16
9,-13
-18,-17
4,-34
17,-3
20,3
12,-3
35,12
25,-14
-17,-22
-34,6
-41,-21
2,-5
1,-22
-20,13
-27,25
2,-12
8,11
-27,2
-8,12
-12,10
-36,-26
-1,-9
-20,-7
-11,-18
-5,14
-14,2
5,-6
-2,6
1,-1
-32,-2
-16,9
15,-13
-11,-30
-54,-31
-7,-3
0,14
4,9
8,3
-11,-17
3,-16
-1,-25
-3,-17
-21,-34
-15,-38
10,-27
-11,-4
18,-12
14,-21
26,28
35,26
4,-1
22,-20
14,5
16,5
28,-20
0,-20
-14,5
9,-14
-4,-29
27,-8
34,-21
2,-23
-5,-37
-24,-16
5,8
-1,20
6,24
-5,2
-11,-5
15,-16
-11,-29
8,-21
7,-6
-22,16
5,-20
-8,3
-1,33
-5,-1
-13,-30
-30,-20
-34,6
-15,-3
-39,-9
-24,-23
-12,-13
1,20
-1,8
-21,10
-25,10
-8,-29
4,-7
-21,-2
-25,19
-12,3
-6,-19
-5,29
-10,32
9,29
-7,4
-11,-6
-19,6
19,-31
25,-6
18,-13
24,-2
33,6
6,10
-3,23
18,-7
-28,-9
-7,-20
-7,-6
8,-1
-6,-22
4,12
14,36
19,-9
2,-10
-21,-9
-9,1
18,-12
4,-33
-16,-15
7,-19
-8,7
-27,9
22,-21
-4,-13
-30,-10
-6,-16
-36,-21
3,-22
8,-17
21,-14
10,-11
6,15
28,3
17,-16
22,-9
8,9
-5,2
21,8
26,-2
27,-10
26,7
1,10
-1,20
13,12
-16,2
13,-8
30,-27
14,28
6,10
-44,3
-3,13
-22,3
-35,-6
2,-6
-15,7
-16,-20
-13,-41
-14,-5
-24,-25
-25,-48
-17,-24
-32,-14
-5,-27
17,-30
-27,9
-14,-4
0,-8
-19,9
1,-13
-11,-9
-12,-9
-6,-20
-4,-1
-20,3
7,0
14,-9
8,-9
20,-4
11,2
-15,12
-12,-6
-17,3
-38,-5
-42,-6
-42,19
-8,6
22,2
-8,26
-8,9
-1,-5
-26,-17
-28,6
2,-3
-9,-16
-11,-3
27,-18
0,-26
-4,2
-8,-12
-31,3
-13,-22
-11,14
14,-28
13,-8
24,4
-13,-5
-16,33
8,26
-1,13
-14,-6
-11,6
-16,-6
-1,-8
0,7
-29,6
4,5
22,-9
-1,-28
22,-18
28,-29
11,-30
4,7
-14,-7
10,2
24,-25
16,-22
7,-1
-5,5
-7,-18
35,-28
4,-7
3,-1
7,-6
5,-3
18,-9
-10,-42
6,-24
9,-16
-9,-26
-1,-10
-11,-23
-29,-10
-8,4
11,0
14,23
-50,8
-30,16
-16,12
-29,-27
-24,-1
-25,-1
1,-6
-15,17
-18,22
-4,16
8,16
-23,25
-28,6
3,0
26,31
16,20
21,21
-21,0
19,-33
14,-43
-16,-40
-12,-22
4,-21
10,-23
4,-4
-23,0
-36,13
10,-3
9,-26
27,-34
-1,-1
-25,-8
-8,2
-2,-9
-3,-30
-21,-15
-8,-12
-11,5
-21,-3
13,7
-36,8
-44,-24
8,-8
-59,6
-38,20
0,13
-17,-38
-18,0
10,-31
-15,-26
-7,-12
11,-34
10,16
-9,13
-54,-8
33,-1
